"","ids","clsids","schids","ctyids","frame","subsample","fall","grade9","ba01","ba02","ba03","ba04","ba05","ba06","ba07","ba0801","ba0802","ba0803","ba0804","ba0805","ba0806","ba0807","ba0808","ba09","ba10","ba11","ba12","ba13","ba1401","ba1402","ba1403","ba1404","ba1405","ba15","ba16","ba1701","ba1702","ba1703","ba1704","ba1705","ba1706","ba18","ba19","ba20","ba21","bb01","bb02","bb0300","bb0301","bb0302","bb0303","bb0304","bb0305","bb0306","bb04","bb0500","bb0501","bb0502","bb0503","bb0504","bb0505","bb0506","bb06","bb07","bb08","bb09","bb10","bb1101","bb1102","bb1103","bb1201","bb1202","bb1203","bb1204","bb1205","bb1206","bb1207","bb13","bb14","bb15","bb16","bb17","bb18","bb19","bb20","bc0101","bc0102","bc0103","bc0104","bc0105","bc0106","bc0201","bc0202","bc0203","bc0204","bc0205","bc0206","bc0207","bc0208","bc0209","bc0301","bc0302","bc0303","bc0304","bc0305","bc0306","bc0307","bc0308","bc04","bc04a","bc04b","bc04c","bc05a","bc05b","bc05c","bc05d","bc05e","bc05f","bc05g","bc0601","bc0602","bc0603","bc0603a","bc0604","bc0605","bc07","bc08","bc09","bc10","bc11","bc12","bc1300","bc1301","bc1302","bc1303","bc1304","bc1305","bc1306","bc1307","bc1308","bc1309","bc14","bd01","bd02","bd03","bd04","bd05","bd06","bd07","bd08","bd09","bd10","bd11","bd12a","bd12b","bd13","bd14","bd14a","bd14b","bd1500","bd1501","bd1502","bd1503","bd1504","bd1505","bd1506","bd1507","bd1601","bd1601a","bd1602","bd1603","bd1604","bd1605","bd1606","bd1607","bd1701","bd1702","bd1703","bd1704","be01","be02","be03","be04","be05","be06","be07","be08","be09","be1001","be1002","be1003","be1101","be1102","be1201","be1202","be1203","be1204","be1205","be1206","be1207","be1301","be1302","be1303","be1304","be14","be15","be15a","be16","be17","be18","be19","be20","be21","be22","be23","be24","be25","be26","be27","be28","be29","be30","be3101","be3102","be3103","be3104","be3105","be3106","be3107","be3108","be3201","be3202","be3203","be3204","be3301","be3302","be3303","random_even_placement"
"23",1077,33,9,3,1,1,0,0,1,1,1500,4,1,15,2,2,2,3,2,3,2,3,3,4,3,1,1,2,3,3,3,3,3,1,1,6,6,5,5,6,5,9,2,4,3,1,3,0,1,1,0,0,0,1,3,0,1,1,1,0,0,0,3,5,5,4,2,4,4,4,1,1,0,0,0,1,0,2,2,3,3,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0,NA,0,1,62,4,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,3,3,9997,0,1,3,2,7.80000019073486,167,103,5,2,"","",1,0,0,0,0,0,0,0,0,NA,1,0,1,0,0,0,4,4,4,4,1962,1,1,3,9997,1,9,2,4,3,2,2,3,1,1,1,0,0,0,0,0,0,0,1,0,1,NA,NA,NA,NA,NA,3,2,3,2,6,2,2,1,1,1,1,4,0,0,0,0,0,0,0,1,1,0,1,0,3,3,2,1
"24",1078,33,9,3,1,1,0,0,2,1,960,3,2,20,2,2,2,2,2,2,2,2,2,4,3,0,NA,5,3,3,3,3,3,1,1,6,6,6,6,4,4,8,10,4,4,1,2,0,1,1,1,0,0,0,2,0,1,0,0,0,0,0,3,5,5,5,1,4,4,4,1,1,0,1,0,1,1,2,2,3,3,3,3,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,NA,NA,NA,167,0,167,0,0,99999,0,0,0,0,NA,1,0,62,4,4,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,3,3,9997,0,1,3,2,6.5,155,92,5,2,"","",1,0,0,0,0,0,0,0,0,NA,0,1,0,0,0,0,4,4,4,4,1971,2,1,3,2005,3,7,9,2,4,3,2,1,1,1,1,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA,NA,3,2,3,2,5,2,3,1,1,1,3,6,0,1,0,1,0,0,0,0,0,1,1,0,2,2,2,1
"25",1079,33,9,3,1,1,0,0,2,1,5000,2,3,0,2,3,3,3,3,3,2,3,3,2,3,1,1,2,2,3,2,3,2,1,1,6,4,4,5,2,2,6,1,5,3,1,4,0,1,1,1,1,1,0,3,0,1,0,0,1,0,0,2,5,5,2,1,4,4,4,1,1,0,1,0,1,1,2,2,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,168,0,0,0,0,0,0,0,NA,0,1,60,4,3,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1980,1,1,3,9997,3,3,7,5,2,3,3,2,1,0,1,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,3,2,3,2,6,2,3,1,1,1,1,4,0,0,0,0,0,0,0,1,1,0,1,0,4,3,3,1
"26",1080,33,9,3,1,1,0,0,2,1,2000,1,1,0,3,3,3,3,3,3,3,3,3,4,4,1,1,6,3,3,3,3,3,1,1,6,6,6,6,6,6,7,4,3,4,1,4,0,1,1,1,1,1,0,4,0,1,1,1,1,1,0,3,5,5,4,2,4,4,4,1,1,0,1,0,1,1,1,1,1,3,3,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,1,60,4,5,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,2,9997,0,2,4,2,7.19999980926514,175,120,5,2,"","",1,0,0,0,0,0,0,0,0,NA,1,0,1,1,0,0,4,4,4,4,1971,1,1,2,9997,3,8,7,5,4,4,2,1,1,1,1,0,0,1,0,0,0,0,0,1,1,NA,NA,NA,NA,NA,4,2,4,2,7,2,7,1,1,1,1,5,0,0,0,1,1,1,0,0,1,1,1,1,4,4,4,1
"27",1081,33,9,3,1,1,0,0,2,1,5000,3,2,10,2,2,2,2,3,2,2,3,3,2,1,0,NA,4,3,2,2,3,2,1,1,6,6,5,5,2,4,8,3,3,3,2,2,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,2,4,4,4,1,4,4,4,1,1,1,1,1,1,1,2,1,3,3,3,3,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,0,0,63,4,4,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,3,3,9997,2012,1,3,2,7.19999980926514,168,125,4,NA,"","",1,0,0,0,0,0,0,0,0,NA,1,0,0,0,0,0,3,3,3,4,1979,1,2,3,1998,1,8,1,4,3,1,1,1,1,1,1,0,0,0,0,0,NA,NA,NA,NA,2,1,NA,NA,NA,NA,3,2,3,2,6,2,3,1,1,1,1,4,0,0,0,0,0,0,0,1,1,1,1,1,4,4,4,1
"28",1082,33,9,3,1,1,0,0,2,1,2000,4,1,10,1,3,3,3,3,2,3,3,3,2,1,1,1,6,3,3,3,3,2,1,1,6,6,5,6,2,3,8,1,5,2,1,3,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,3,4,4,5,1,4,3,4,1,1,0,0,0,1,0,2,2,3,3,3,3,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,NA,NA,NA,167,0,167,0,0,0,0,0,0,0,NA,0,1,62,4,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,2,9997,0,1,3,2,7.80000019073486,157,120,5,2,"","",1,0,0,0,0,0,0,0,1,50,0,0,0,0,0,0,4,3,4,4,1976,1,1,2,9997,3,7,2,5,4,2,4,1,1,0,1,0,0,0,0,0,1,0,1,1,1,NA,NA,NA,NA,NA,3,2,2,2,6,2,3,1,1,1,1,2,0,1,0,0,0,0,0,1,1,0,0,0,4,3,3,1
"29",1083,33,9,3,1,1,0,0,2,1,4500,5,1,50,1,3,2,3,3,3,3,3,3,4,3,1,1,16,3,3,3,3,3,1,1,6,5,5,5,3,3,9,1,3,4,1,3,0,1,1,1,1,0,0,2,0,1,1,0,1,0,0,3,5,4,4,2,4,4,4,1,1,0,1,1,1,1,2,1,3,3,3,3,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,167,NA,NA,NA,167,0,0,0,NA,0,1,62,4,4,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,2,9997,0,1,3,2,7.40000009536743,160,90,5,1,"240","320",1,0,0,0,0,0,0,0,0,NA,1,0,0,0,0,0,4,3,3,4,1978,1,1,2,9997,1,7,3,4,3,1,2,1,1,1,1,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA,NA,4,2,3,2,6,2,4,1,1,1,1,4,0,1,0,0,1,0,0,1,1,1,1,1,4,4,4,1
"30",1084,33,9,3,1,1,0,0,2,1,2000,4,2,20,1,2,2,3,3,2,2,3,3,4,1,1,1,2,2,2,3,3,3,1,1,6,6,6,6,2,3,7,10,2,3,1,2,0,1,0,0,0,0,0,2,0,1,1,0,0,0,0,3,5,5,4,2,4,4,4,1,1,0,0,0,1,1,2,1,3,3,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,NA,NA,NA,0,0,168,0,0,0,0,0,0,0,NA,0,1,62,4,5,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,2,9997,0,1,3,2,8.10000038146973,175,116,5,1,"100","350",1,0,0,0,0,0,0,0,0,NA,0,0,1,0,0,0,4,3,3,3,1976,1,1,2,9997,3,7,6,4,2,3,2,1,1,1,1,0,0,1,0,0,0,0,0,1,1,NA,NA,NA,NA,NA,3,2,3,2,6,2,3,1,1,1,1,4,0,1,0,0,0,0,0,0,1,1,0,1,3,3,3,1
"31",1085,33,9,3,1,1,0,0,2,2,0,1,1,20,1,3,1,3,3,3,2,3,2,4,4,0,NA,4,3,3,3,3,3,1,1,6,4,5,3,2,3,9,5,5,3,1,2,0,1,1,0,0,0,0,2,0,1,1,0,0,0,0,3,4,4,2,1,3,3,3,1,1,0,1,0,1,0,2,2,3,3,3,NA,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,168,0,0,99999,0,0,0,0,NA,0,1,62,4,3,3,2,1,1,0,0,0,0,0,0,0,0,0,1,2,2,2,1,1,NA,2007,1,3,2,7,158,105,4,2,"","",1,0,0,0,0,0,0,0,0,NA,0,0,1,0,0,0,2,3,4,3,1977,1,1,1,NA,3,5,7,3,1,3,2,1,1,1,1,0,0,0,0,0,0,0,0,1,2,1,NA,NA,NA,NA,3,2,3,2,6,2,3,1,1,1,1,2,0,0,0,0,0,0,0,1,1,0,1,1,3,2,2,1
"32",1086,33,9,3,1,1,0,0,1,1,NA,NA,1,0,2,3,3,3,3,3,2,3,3,4,1,1,1,3,NA,NA,NA,NA,NA,1,1,6,6,4,6,3,3,9,1,3,4,1,3,0,1,1,0,0,0,0,3,0,1,1,0,0,0,0,3,5,5,4,NA,4,4,4,1,1,0,0,0,1,0,1,NA,NA,NA,3,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,3,3,NA,NA,2,3,NA,5.59999990463257,162,90,5,1,"300","300",1,0,0,0,0,0,0,0,0,NA,1,0,0,0,0,0,NA,4,4,4,1977,1,2,3,NA,1,8,1,5,3,1,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,3,2,3,2,6,2,3,1,NA,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,NA,NA,NA,1
"33",1087,33,9,3,1,1,0,0,2,2,NA,5,1,20,1,3,3,3,3,3,3,3,3,4,1,1,1,2,3,3,3,3,3,1,1,6,6,6,6,2,2,7,5,2,4,1,2,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,3,5,5,4,1,4,4,4,1,1,0,0,1,1,0,1,1,3,3,3,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,1,62,4,5,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,2,9997,2001,1,3,2,4.69999980926514,153,100,5,2,"","",1,0,0,0,0,0,0,0,0,NA,0,0,1,0,0,0,4,3,3,3,1976,1,1,2,9997,1,8,1,5,3,2,3,2,1,1,0,0,0,0,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,3,2,3,2,6,2,4,1,1,1,1,4,0,0,0,0,0,0,0,1,1,0,1,0,4,4,3,1
"34",1088,33,9,3,1,1,0,0,2,1,3000,3,2,150,1,2,3,3,3,3,2,3,3,4,1,1,1,3,3,2,3,3,3,1,1,6,5,4,5,4,4,7,4,3,3,1,3,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,2,4,4,5,2,3,3,3,1,1,0,1,0,1,0,2,2,3,3,3,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,6,4,2,150,0,150,0,0,99999,0,0,0,0,NA,0,1,61,4,4,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,2,9997,0,1,3,2,8,164,96,4,2,"","",1,0,0,0,0,0,0,0,0,NA,1,0,0,1,0,0,3,3,4,4,NA,1,1,NA,1999,1,7,1,4,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,3,2,3,2,6,2,5,1,1,1,1,3,0,0,0,0,1,0,0,1,0,0,0,1,3,3,2,1
"35",1089,33,9,3,1,1,0,0,2,1,480,2,2,25,2,2,2,3,3,3,3,3,3,4,3,1,1,0,3,3,3,3,3,1,1,6,6,6,6,3,2,9,1,3,4,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,2,5,5,4,1,4,4,4,0,0,0,0,0,1,0,2,1,3,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,NA,NA,NA,NA,0,168,0,0,99999,0,NA,NA,NA,NA,NA,NA,62,4,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,3,NA,9997,0,1,2,2,8,162,110,5,2,"","",1,0,0,0,0,0,0,0,0,NA,1,0,0,0,0,0,4,4,4,4,1969,3,1,1,NA,3,4,7,3,2,2,2,1,1,1,1,0,0,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,3,2,3,2,6,2,3,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,1,1,4,4,4,1
"36",1090,33,9,3,1,1,0,0,2,1,2000,3,1,20,1,2,2,3,3,3,2,3,2,4,1,1,0,2,2,2,2,2,2,1,1,6,4,6,3,3,2,8,3,2,3,1,1,1,0,0,0,0,0,0,2,0,1,1,0,0,0,0,3,5,5,4,1,4,4,4,1,1,0,0,0,1,0,2,2,3,3,3,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,NA,NA,NA,168,0,168,0,0,99999,NA,0,0,0,NA,0,1,62,4,4,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,2,9997,0,1,3,2,6.30000019073486,164,110,4,1,"300","300",1,0,0,0,0,0,0,0,0,NA,1,0,0,0,0,0,4,4,4,4,1972,1,1,2,1995,3,9,3,4,2,2,2,1,1,1,1,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA,NA,3,2,3,2,6,2,4,1,1,1,1,4,0,0,0,0,0,0,0,1,1,1,0,0,3,3,3,1
"37",1091,33,9,3,1,1,0,0,2,1,2000,5,2,20,2,3,3,3,3,2,3,3,3,4,2,2,2,6,3,3,3,3,3,1,1,6,6,6,6,6,6,9,3,3,4,1,3,0,1,1,1,0,1,0,2,0,1,1,1,0,0,0,3,5,5,4,1,4,4,4,1,1,1,1,0,1,1,2,2,3,3,3,3,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,NA,NA,NA,167,0,167,0,0,99999,0,0,0,0,NA,0,1,62,4,5,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,2,9997,0,1,3,2,6.90000009536743,165,130,5,2,"","",1,0,0,0,0,0,0,0,0,NA,1,0,0,0,0,0,4,4,4,4,1970,1,1,2,9997,1,8,1,5,3,2,3,1,1,1,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,3,2,3,2,6,2,5,1,1,1,1,2,0,0,0,0,0,0,0,1,1,0,0,1,3,3,3,1
"38",1092,33,9,3,1,1,0,0,2,1,20000,1,1,100,2,2,2,2,3,3,3,2,2,1,1,0,NA,3,3,3,3,3,3,1,1,6,5,6,4,3,3,8,4,3,4,1,2,0,1,0,0,0,0,0,3,0,1,0,0,0,0,0,3,5,5,4,2,4,4,4,1,1,0,1,0,1,0,2,1,3,3,3,3,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,0,0,160,0,0,0,0,0,0,0,NA,0,1,62,5,4,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,2,2,NA,2001,1,4,2,7.40000009536743,170,140,5,1,"350","300",1,0,0,0,0,0,0,0,0,NA,0,0,1,0,0,0,4,3,3,3,1978,1,1,2,NA,3,5,1,4,2,3,2,3,1,1,1,0,0,0,0,0,0,0,1,1,1,NA,NA,NA,NA,NA,4,2,4,2,6,2,4,1,1,1,1,4,0,0,0,0,0,0,0,1,1,0,0,0,3,3,3,1
"39",1093,33,9,3,1,1,0,0,2,1,5000,2,3,30,2,2,2,3,3,3,2,3,3,2,1,2,1,4,3,3,3,3,3,1,1,6,4,4,4,3,3,8,3,3,3,1,2,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,3,3,4,3,3,4,4,4,1,1,1,1,0,1,1,2,1,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,NA,NA,NA,200,0,200,0,0,0,0,0,0,0,NA,0,1,62,4,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,2,9997,0,2,3,2,7.19999980926514,181,147,3,1,"220","175",1,0,0,0,0,0,0,0,0,NA,1,0,0,0,0,0,4,4,4,4,1975,3,1,2,9997,3,4,2,4,2,2,2,2,1,1,1,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA,NA,3,2,3,2,6,2,5,1,1,1,1,4,0,0,0,0,0,0,0,1,1,1,1,1,3,3,3,1
"40",1094,33,9,3,1,1,0,0,1,2,0,2,3,NA,1,2,2,2,2,2,2,2,2,2,3,1,0,1,2,2,2,2,2,1,1,6,6,6,6,2,2,6,4,3,3,1,3,0,1,1,0,0,0,0,3,0,1,0,0,0,0,0,3,5,5,3,1,4,4,4,0,0,0,0,0,1,0,2,2,3,3,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,NA,NA,NA,0,0,170,0,0,0,0,0,0,0,NA,0,1,60,4,3,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,2,9997,0,2,3,2,6.40000009536743,171,147,5,1,"200","225",1,0,0,0,0,0,0,0,0,NA,0,0,1,0,0,0,3,3,3,3,1977,1,1,2,9997,3,6,7,5,2,2,2,3,1,0,0,0,0,1,0,0,0,1,0,0,1,NA,NA,NA,NA,NA,3,2,3,2,6,2,3,1,1,1,1,4,0,0,0,0,1,0,0,0,0,1,1,1,4,4,4,1
"41",1095,33,9,3,1,1,0,0,2,1,6500,3,2,20,1,2,1,2,2,1,1,3,3,2,4,0,NA,3,3,3,3,3,3,1,1,6,6,6,6,6,6,7,4,3,3,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,4,5,5,2,4,3,3,1,0,0,0,0,0,0,1,2,3,3,3,3,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,168,NA,NA,NA,NA,0,0,0,NA,0,1,62,4,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,2,2,9997,2002,1,2,2,6.5,162,80,5,1,"150","200",1,0,0,0,0,0,0,0,0,NA,1,0,0,0,0,0,3,3,2,2,1975,1,1,2,1998,3,7,9,3,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA,NA,3,2,2,2,6,2,2,NA,1,1,1,4,0,0,0,0,0,0,0,1,NA,NA,NA,NA,3,2,3,1
"42",1096,33,9,3,1,1,0,0,2,1,1350,5,1,100,1,3,3,2,2,2,2,3,3,4,3,0,NA,2,2,2,2,2,2,1,2,6,4,5,1,2,2,7,2,3,3,1,3,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,3,5,4,5,2,4,4,4,1,1,0,0,0,1,0,2,2,3,3,3,3,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,168,0,0,0,0,0,0,0,NA,0,1,62,3,4,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,1,1,NA,2013,1,3,2,5.59999990463257,168,86,5,2,"","",1,0,0,0,0,0,0,0,0,NA,0,1,0,0,0,0,4,4,4,4,1968,1,1,1,NA,3,3,6,4,1,3,1,1,1,1,1,0,0,0,0,0,0,0,1,0,2,2,1,4,28,0,3,2,3,2,6,2,3,1,1,1,1,4,0,0,0,0,0,0,0,1,1,1,1,1,4,4,4,1
"43",1097,33,9,3,1,1,0,0,1,1,2000,3,2,50,2,2,3,3,2,2,2,3,3,4,4,0,NA,4,3,2,2,3,3,1,1,6,5,5,6,2,3,7,9,4,4,1,3,0,0,1,0,0,0,0,3,0,0,1,0,0,0,0,3,5,5,4,1,4,3,3,1,0,0,0,0,1,0,1,1,3,3,3,3,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,150,0,0,99999,0,0,0,0,NA,0,1,60,3,3,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,3,NA,NA,0,1,3,2,6.80000019073486,175,100,5,2,"","",1,0,0,0,0,0,0,0,0,NA,0,0,1,1,0,0,3,3,3,3,1971,1,1,1,NA,3,6,7,4,2,2,1,2,1,1,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,3,2,6,2,5,1,1,1,1,4,0,0,0,0,1,0,0,0,0,1,0,1,3,3,3,1
"44",1099,33,9,3,1,1,0,0,1,2,0,4,2,0,1,3,3,3,3,3,3,3,3,4,2,1,1,3,3,3,3,3,3,1,1,6,6,6,6,6,6,7,5,3,4,1,3,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,3,5,4,2,5,4,4,4,0,0,0,0,0,1,0,2,2,3,3,3,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,NA,NA,NA,0,0,168,0,0,99999,0,0,0,0,NA,0,1,61,3,5,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,3,3,9997,0,NA,4,2,0,175,114,5,2,"","",1,0,0,0,0,0,0,0,0,NA,0,0,1,0,0,0,4,4,4,4,NA,1,1,3,9997,3,8,3,4,4,4,4,1,1,1,1,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA,NA,4,2,3,1,7,2,4,1,1,1,1,5,0,0,0,0,0,1,0,0,1,1,1,1,4,4,2,1
"45",1100,33,9,3,1,1,0,0,2,2,0,1,1,0,3,2,2,2,2,2,2,2,2,4,4,0,NA,2,1,2,2,3,2,1,1,6,1,6,1,4,2,9,1,3,4,1,1,1,0,0,0,0,0,0,3,0,1,1,1,1,1,0,3,5,5,4,2,4,4,4,1,1,1,1,0,1,1,2,1,3,3,3,3,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,168,0,0,0,NA,0,0,0,NA,0,1,62,3,5,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,3,3,9997,0,1,3,2,6.40000009536743,176,147,5,1,"","",1,0,0,0,0,0,0,0,0,NA,0,0,1,0,0,0,3,4,4,4,1970,1,1,3,9997,3,6,9,4,2,4,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA,NA,4,2,3,2,7,2,5,1,1,1,1,5,0,0,0,0,1,1,1,0,1,1,1,1,4,4,4,1
"46",1101,33,9,3,1,1,0,0,2,1,5000,2,4,100,1,2,2,3,2,3,2,3,3,2,1,0,NA,2,3,3,3,3,3,1,1,5,5,6,5,2,3,7,4,4,3,1,3,0,1,1,0,0,0,0,3,0,1,0,1,0,0,0,3,4,4,3,1,3,3,3,1,1,0,0,1,1,0,1,1,3,3,3,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,1,4,NA,0,168,0,0,0,0,0,0,0,NA,0,1,62,5,3,3,2,1,0,0,1,0,0,0,0,0,0,0,1,2,2,2,2,2,9997,2010,1,3,2,0.699999988079071,165,84,3,1,"120","150",1,0,0,0,0,0,0,0,1,NA,0,0,0,0,0,0,4,4,3,4,1974,1,1,2,9997,1,8,1,3,2,1,2,3,1,1,1,0,0,0,0,0,0,0,0,1,2,1,NA,NA,NA,NA,3,2,3,2,6,2,3,1,1,1,1,4,0,0,0,0,0,0,0,1,0,1,1,0,4,4,4,1
"47",1102,33,9,3,1,1,0,0,2,1,5000,3,1,10,1,2,2,3,3,3,3,3,3,4,1,1,0,NA,3,3,3,3,3,1,1,6,3,5,3,2,3,7,9,4,2,1,3,0,1,1,0,0,0,0,2,0,1,1,0,0,0,0,3,5,5,4,1,4,3,3,1,1,1,1,1,1,1,1,1,3,3,3,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,1,60,4,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,2,9997,0,1,3,2,6.69999980926514,160,94,5,1,"","",1,0,0,0,0,0,0,0,0,NA,0,0,1,0,0,0,4,3,3,3,1977,1,1,2,1993,1,8,1,5,2,2,2,1,1,1,1,0,0,0,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,3,2,3,2,6,2,3,1,1,1,1,4,0,0,0,0,0,0,0,1,1,0,0,0,2,3,2,1
