"","ids","clsids","w2clsids","schids","ctyids","w2fall","w2ba01","w2ba0201","w2ba0202","w2ba0203","w2ba0204","w2ba0205","w2ba0206","w2ba0207","w2ba0208","w2ba03","w2ba04","w2ba05","w2ba06","w2ba07","w2ba08","w2ba09","w2ba09a","w2ba10","w2ba10a","w2ba11","w2ba12","w2ba13","w2ba1400","w2ba1401","w2ba1401a","w2ba1402","w2ba1402a","w2ba1403","w2ba1403a","w2ba1404","w2ba1404a","w2ba1405","w2ba1405a","w2ba1500","w2ba1501","w2ba1501a","w2ba1502","w2ba1502a","w2ba1503","w2ba1503a","w2ba1504","w2ba1504a","w2ba1505","w2ba1505a","w2ba1600","w2ba1601","w2ba1601a","w2ba1602","w2ba1602a","w2ba1603","w2ba1603a","w2ba1604","w2ba1604a","w2ba1605","w2ba1605a","w2ba1701","w2ba1702","w2ba1703","w2ba1704","w2ba1705","w2ba1706","w2ba18","w2ba19","w2ba20","w2ba21","w2ba22","w2ba23","w2ba24","w2ba25","w2ba2601","w2ba2602","w2ba2603","w2ba2604","w2ba2701","w2ba2702","w2ba2703","w2ba2801","w2ba2802","w2ba2803","w2ba2804","w2ba2805","w2ba2806","w2ba2807","w2ba2808","w2ba2809","w2ba2810","w2ba29","w2ba30","w2ba31","w2ba32","w2bb01","w2bb02","w2bb0300","w2bb0301","w2bb0302","w2bb0303","w2bb0304","w2bb0305","w2bb0306","w2bb04","w2bb0500","w2bb0501","w2bb0502","w2bb0503","w2bb0504","w2bb0505","w2bb0506","w2bb06","w2bb07","w2bb08","w2bb09","w2bb10","w2bb11","w2bb12","w2bb13","w2bb1401","w2bb1402","w2bb1403","w2bb1404","w2bb1405","w2bb1406","w2bb1407","w2bb15","w2bb16","w2bb17","w2bb18","w2bb19","w2bb20","w2bc01a","w2bc01b","w2bc01c","w2bc01d","w2bc01e","w2bc01f","w2bc01g","w2bc01h","w2bc01i","w2bc01j","w2bc0201","w2bc0202","w2bc0203","w2bc0203a","w2bc0204","w2bc0205","w2bc03","w2bc04","w2bc05","w2bc06","w2bc07","w2bc0800","w2bc0801","w2bc0802","w2bc0803","w2bc0804","w2bc0805","w2bc0806","w2bc0807","w2bc0808","w2bc0809","w2bc09","w2bd01","w2bd02","w2bd03","w2bd04","w2bd05a","w2bd05b","w2bd0601a","w2bd0601b","w2bd0601c","w2bd0602a","w2bd0602b","w2bd0602c","w2bd0603a","w2bd0603b","w2bd0603c","w2bd0604a","w2bd0604b","w2bd0604c","w2bd0605a","w2bd0605b","w2bd0605c","w2bd0606a","w2bd0606b","w2bd0606c","w2bd07a","w2bd07b","w2bd08","w2bd09","w2bd09a","w2bd09b","w2bd10","w2bd1100","w2bd1101","w2bd1102","w2bd1103","w2bd1104","w2bd1105","w2bd1106","w2bd1107","w2bd1108","w2bd1201","w2bd1201a","w2bd1202","w2bd1203","w2bd1204","w2bd1205","w2bd1206","w2bd1207","w2bd1208","w2bd1301","w2bd1302","w2bd1303","w2bd1304","w2be01","w2be02","w2be03","w2be04","w2be05","w2be06","w2be07","w2be08","w2be09","w2be10","w2be11","w2be12","w2be13","w2be14","w2be15","w2be16","w2be17","w2be18","w2be19","w2be20","w2be21","w2be22","w2be23","w2be24","w2be25","w2be26","w2be27","w2be28","w2be29","w2be30","w2be31","w2be32","w2be33","w2be34","w2be35","w2be36","w2be3701","w2be3702","w2be3703","w2be3704","w2be38","w2be39","w2be40","random_even_placement"
"494",2197,57,57,15,4,1,1,1,1,0,0,1,1,0,0,2,20,1,3,2,2,2,NA,1,1,6,1,5,0,1,9,1,1,1,9,1,2,0,NA,0,1,1,1,1,1,2,0,NA,0,NA,0,1,1,1,2,1,3,1,2,0,NA,3,3,2,2,3,3,4,4,1,2,0,1,2,1,3,3,3,3,3,4,5,2,2,1,1,2,2,1,1,1,1,9,4,5,4,1,2,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,3,5,5,2,4,4,4,2,0,0,0,0,0,1,1,3,3,3,3,1,1,2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,1,3,4,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,9997,3,25,22,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,155,40,5,1,300,300,2,1,0,0,0,0,0,0,0,0,0,NA,1,0,1,1,0,0,0,4,4,3,4,NA,1,1,1,NA,1,3,4,7,1981,1,1,2,2000,1,3,6,7,NA,NA,NA,NA,2,2,2,2,3,2,2,1,2,3,5,7,1,2,NA,NA,NA,NA,2,2,2,1
"495",2198,57,57,15,4,1,2,1,1,0,0,0,0,0,0,2,30,1,3,3,2,2,NA,2,NA,6,2,3,0,0,NA,1,5,0,NA,0,NA,0,NA,0,0,NA,1,3,0,NA,0,NA,0,NA,0,0,NA,1,2,0,NA,0,NA,0,NA,3,2,2,2,3,3,4,5,1,2,0,1,1,1,3,3,3,3,3,5,5,2,2,1,1,2,2,1,1,1,1,9,3,5,4,1,4,0,1,1,1,0,1,0,4,0,1,1,0,0,0,0,2,4,4,2,3,3,3,1,1,1,1,1,0,1,1,1,1,3,3,1,1,1800,0,0,300,200,0,38,1190,0,100,1,0,0,NA,0,0,3,5,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2001,3,25,25,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,168,65,5,1,125,125,2,1,0,0,0,0,0,0,0,0,0,NA,1,0,0,1,0,0,0,4,3,3,3,1976,1,1,2,1993,1,3,7,2,1976,1,1,2,1993,1,3,7,4,NA,NA,NA,NA,3,2,3,1,6,2,4,1,1,1,1,4,1,2,1,1,1,1,3,3,3,1
"496",2199,57,57,15,4,1,1,1,1,0,0,0,0,0,0,1,10,3,2,2,3,2,NA,2,NA,6,2,2,0,1,2,1,2,0,NA,0,NA,0,NA,0,0,NA,1,2,0,NA,0,NA,0,NA,1,0,NA,0,NA,0,NA,0,NA,0,NA,3,2,1,2,3,3,2,4,1,2,0,1,1,1,2,2,2,2,2,5,4,2,2,2,2,2,NA,1,1,1,1,6,2,5,3,1,4,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,3,5,5,5,4,4,4,1,0,0,0,0,0,1,1,3,3,3,3,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,0,0,3,4,4,2,1,1,0,0,0,0,0,0,0,0,0,4,1,1,NA,3.40000009536743,24,22,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,140,40,3,1,175,225,2,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,1,4,3,4,4,1977,1,1,1,NA,1,3,3,10,1979,1,1,1,NA,1,3,3,10,NA,NA,NA,NA,3,1,2,2,3,2,4,2,1,3,5,7,1,2,0,0,0,1,3,3,3,1
"497",2200,57,57,15,4,1,1,0,1,0,0,1,0,0,0,2,20,1,3,2,3,2,NA,2,NA,6,2,2,0,1,8,1,8,0,NA,0,NA,0,NA,0,1,8,1,8,0,NA,0,NA,0,NA,0,1,4,1,4,0,NA,0,NA,0,NA,3,3,3,3,3,3,4,4,1,2,0,1,2,1,3,3,3,2,4,4,4,1,1,1,1,1,1,1,1,1,1,7,5,7,3,1,3,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,3,4,4,4,3,3,3,1,1,1,0,0,0,1,0,3,3,3,3,1,1,850,NA,110,NA,80,NA,30,630,NA,NA,0,0,0,NA,0,1,3,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2001,3,36,34,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,165,45,4,2,NA,NA,2,1,0,0,0,0,0,0,0,0,0,NA,0,1,0,1,0,0,0,3,3,3,3,1966,1,1,2,1966,1,3,6,9,1968,1,1,2,NA,1,3,3,10,NA,NA,NA,NA,3,2,2,2,6,2,5,1,1,2,1,4,1,2,0,1,1,0,3,3,3,1
"498",2201,57,57,15,4,1,2,0,1,0,0,0,0,0,0,1,20,1,2,2,3,2,NA,2,NA,5,1,1,0,0,NA,1,8,0,NA,0,NA,0,NA,0,0,NA,1,1,0,NA,0,NA,0,NA,0,0,NA,1,1,0,NA,0,NA,0,NA,2,2,2,2,2,2,1,2,1,2,0,1,1,0,2,2,2,2,2,4,4,1,1,1,1,1,1,1,1,1,1,5,5,5,3,1,4,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,2,4,5,2,3,3,3,4,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,0,NA,200,75,0,35,20,0,0,1,0,0,NA,0,1,3,4,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2001,3,24,24,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,165,75,5,3,NA,NA,2,1,0,0,0,0,0,0,0,0,0,NA,0,1,0,1,0,0,0,3,3,3,3,1976,1,1,1,1976,1,3,3,10,1976,1,1,1,1976,1,3,3,10,NA,NA,NA,10,2,2,2,1,3,2,3,1,1,2,1,1,1,1,0,0,1,0,1,1,3,1
"499",2202,57,57,15,4,1,2,1,1,0,0,0,0,0,0,3,10,1,2,2,3,2,NA,2,NA,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1,1,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,3,2,2,2,2,2,1,2,0,4,0,0,2,2,3,1,4,5,5,3,1,1,1,1,2,1,1,1,1,7,12,NA,4,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,3,3,3,NA,NA,4,2,1,1,0,1,1,1,0,1,2,3,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,1,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,4.5,23,20,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,163,48,4,1,150,180,2,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,2001,1,1,1,NA,1,1,4,10,1973,1,1,1,9997,1,3,4,10,NA,NA,NA,NA,2,1,3,1,3,1,3,1,1,3,5,2,1,2,0,0,1,1,3,3,3,1
"500",2203,57,57,15,4,1,2,0,1,0,0,0,0,0,0,2,20,1,2,2,2,2,NA,2,NA,5,2,2,0,0,NA,1,2,0,NA,0,NA,0,NA,0,0,NA,1,2,0,NA,0,NA,0,NA,0,0,NA,1,1,0,NA,0,NA,0,NA,2,2,2,2,2,2,4,3,3,2,0,1,1,1,2,2,2,2,2,2,2,3,2,2,1,2,3,1,2,1,1,6,9,5,3,1,3,0,1,0,0,0,0,0,3,0,1,0,0,0,0,0,2,4,4,3,3,2,3,5,0,0,0,0,0,1,0,2,2,3,3,1,1,300,0,0,100,61,0,38,800,99999,NA,1,0,0,NA,0,0,3,3,3,2,1,0,0,0,0,0,1,0,0,0,0,1,1,2,2000,3.5,37,36,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,173,58,4,3,NA,NA,2,1,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,0,0,0,3,3,3,3,1963,1,1,2,1981,1,3,3,9,1964,1,1,2,1963,1,3,3,9,NA,NA,NA,10,3,1,3,2,5,1,3,1,1,2,2,1,1,2,1,0,0,0,3,3,3,1
"501",2204,57,57,15,4,1,1,1,1,0,0,0,0,0,0,2,60,2,2,2,3,2,NA,2,NA,6,3,2,0,1,3,1,2,1,1,0,NA,0,NA,0,1,2,1,2,1,3,0,NA,0,NA,0,1,3,1,3,1,5,0,NA,0,NA,3,2,3,2,3,3,2,1,2,1,1550,1,1,1,2,1,2,3,3,2,4,2,3,4,2,2,5,3,2,3,2,6,6,4,3,1,2,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,2,5,4,4,2,3,3,5,0,1,0,0,0,0,0,2,1,3,2,2,3,NA,NA,NA,NA,NA,NA,NA,1320,99999,NA,1,0,0,NA,0,0,3,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,3,2001,1.79999995231628,34,34,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,150,45,4,3,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,NA,1,0,1,0,0,0,0,2,2,2,3,1972,1,1,2,9997,1,3,5,2,1972,1,1,2,9997,1,3,5,2,NA,NA,NA,NA,3,1,2,2,6,1,2,1,1,1,3,4,1,2,0,0,0,1,3,3,2,1
"502",2205,57,57,15,4,1,1,1,1,0,0,1,0,0,0,3,40,2,2,2,3,2,NA,2,NA,5,3,2,0,1,1,1,2,1,3,1,5,1,6,0,1,1,1,2,1,3,1,4,1,5,1,0,NA,0,NA,0,NA,0,NA,0,NA,2,2,2,2,2,2,NA,3,3,2,0,0,NA,NA,2,2,2,2,3,3,4,3,3,3,3,3,3,1,2,1,1,8,9,5,3,2,2,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,2,2,2,2,2,2,2,5,0,1,0,0,0,0,0,2,2,1,3,2,3,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,0,0,2,2,2,2,3,1,0,0,0,0,0,0,0,0,0,1,1,1,NA,0,36,33,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,165,55,4,1,175,150,2,1,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,0,0,0,4,4,4,4,1978,1,1,1,NA,1,3,3,5,1975,1,1,1,NA,1,3,3,7,2001,1,3,14,3,2,2,2,4,2,5,2,2,2,5,5,2,1,0,1,0,0,2,2,3,1
"503",2206,57,57,15,4,1,2,1,1,0,0,0,1,0,0,3,20,1,2,3,3,2,NA,2,NA,6,2,2,1,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,1,1,0,NA,0,NA,0,NA,3,2,2,2,2,2,5,1,1,2,0,1,1,1,3,3,3,3,4,4,4,1,1,1,1,1,1,1,1,1,1,9,4,2,4,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,4,4,5,2,3,3,2,1,1,0,1,0,1,0,3,3,3,3,2,2,318,0,0,200,80,0,38,0,0,0,1,0,0,NA,0,0,4,5,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,0,30,24,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,163,50,4,3,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,NA,0,1,0,1,0,0,0,3,3,3,3,1971,1,1,1,NA,1,3,3,12,1977,1,1,1,NA,1,3,3,12,NA,NA,NA,NA,3,2,3,2,4,2,4,1,1,2,5,7,1,1,0,1,1,0,3,3,3,1
"504",2207,57,57,15,4,1,2,1,1,0,0,0,1,0,0,2,50,2,1,2,2,1,1,1,1,6,3,1,0,0,NA,0,NA,0,NA,1,2,0,NA,1,0,NA,0,NA,0,NA,0,NA,1,2,0,1,2,1,2,0,NA,0,NA,0,NA,2,2,2,2,3,2,4,1,1,2,0,2,1,1,3,3,2,2,3,3,5,2,2,1,1,1,1,1,1,1,1,8,2,4,3,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,3,4,4,2,3,3,3,2,0,0,0,0,0,1,0,3,3,3,3,1,1,850,NA,110,NA,80,NA,30,630,NA,NA,0,0,0,NA,0,1,4,4,4,1,1,1,0,0,0,0,0,0,0,0,0,1,1,2,9997,3.5,24,22,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,167,52,4,3,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,1,4,3,3,4,1977,1,1,2,9997,1,3,7,8,1979,1,1,2,9997,1,3,7,12,NA,NA,NA,NA,3,2,3,2,3,2,7,1,1,1,2,7,1,2,1,0,0,0,3,3,4,1
"505",2208,57,57,15,4,1,2,0,1,0,0,0,0,0,0,2,20,3,2,2,3,2,NA,2,NA,6,3,3,0,0,NA,1,24,0,NA,0,NA,0,NA,1,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,NA,0,NA,0,NA,0,NA,0,NA,2,2,2,2,2,2,4,1,2,2,0,3,2,2,3,3,3,3,3,4,4,3,1,1,1,2,2,1,1,1,1,7,4,4,3,1,3,0,1,0,0,1,0,0,3,0,1,0,0,1,0,0,3,5,5,4,4,4,4,2,1,1,0,1,0,1,0,2,2,3,3,1,1,212,0,110,0,74,0,38,0,99999,0,0,0,0,NA,0,1,3,4,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,0,22,20,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,145,40,4,2,NA,NA,2,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,1,0,0,0,2,2,3,3,1978,1,2,1,NA,1,3,3,8,1980,1,1,1,NA,1,3,3,10,NA,NA,NA,NA,3,1,3,2,3,2,6,1,1,2,5,7,1,1,1,0,1,1,3,3,3,1
"506",2209,57,57,15,4,1,1,1,1,0,0,1,0,0,0,2,10,1,2,2,3,2,NA,2,NA,6,2,1,0,1,2,1,2,0,NA,0,NA,0,NA,0,1,2,1,2,0,NA,0,NA,0,NA,1,0,NA,0,NA,0,NA,0,NA,0,NA,2,2,2,2,3,3,4,3,0,2,0,2,1,1,2,2,2,2,2,4,4,2,1,1,1,1,3,1,1,1,1,7,4,4,3,1,3,0,1,0,0,0,0,0,3,0,1,0,0,0,0,0,2,4,4,2,3,3,3,2,0,0,0,0,0,1,0,3,3,3,3,1,1,329,0,200,0,91,0,38,0,99999,0,1,0,0,NA,0,0,3,4,2,2,2,1,0,0,0,0,0,0,0,0,0,2,1,1,NA,1.29999995231628,25,23,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,111,56,4,2,NA,NA,2,1,0,0,0,0,0,0,0,0,0,NA,0,1,0,0,0,0,0,3,3,3,3,1979,1,1,1,9997,1,1,4,10,1982,1,1,1,9997,1,1,4,10,1999,1,3,14,3,2,3,2,6,2,6,1,1,3,5,7,1,2,0,0,0,1,3,3,3,1
"507",2210,57,57,15,4,1,1,1,1,0,0,1,0,0,0,2,50,3,2,2,3,2,NA,2,NA,6,3,2,0,1,2,1,2,0,NA,0,NA,0,NA,0,1,2,0,NA,0,NA,0,NA,0,NA,0,1,2,0,NA,0,NA,0,NA,0,NA,3,3,2,2,2,NA,4,3,4,2,0,4,NA,1,3,2,2,2,3,5,4,1,1,1,1,3,3,1,1,1,1,5,8,2,3,2,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,4,3,1,3,3,3,2,0,0,0,0,0,1,0,3,3,3,3,1,1,0,0,225,0,75,0,38,0,0,0,0,0,0,NA,0,1,3,3,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,0,30,30,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,160,42,4,2,NA,NA,2,1,0,0,0,0,0,0,0,0,0,NA,0,1,0,1,0,0,0,3,4,4,4,1971,1,1,1,NA,1,3,6,8,1971,1,1,1,NA,1,3,3,10,1971,1,6,10,2,2,2,2,3,2,7,1,2,2,2,7,1,2,0,0,1,0,3,3,3,1
"508",2211,57,57,15,4,1,2,1,1,0,0,1,0,0,0,2,20,1,2,1,3,2,NA,2,NA,5,1,4,0,1,2,1,3,0,NA,0,NA,0,NA,0,0,NA,1,1,0,NA,0,NA,0,NA,0,0,NA,0,NA,1,3,0,NA,0,NA,2,2,3,2,3,3,2,4,1,1,200,4,1,1,2,2,2,2,2,5,5,2,3,1,1,2,3,1,1,1,1,9,4,3,3,1,2,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,3,4,3,2,3,3,3,2,0,1,0,0,0,0,0,3,3,3,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,1,4,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,0,26,24,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,NA,NA,3,2,NA,NA,2,1,0,0,0,0,0,0,0,0,0,NA,0,1,0,0,0,0,0,4,3,4,4,1976,1,1,1,NA,1,3,3,8,1976,1,1,1,NA,1,3,3,7,NA,NA,NA,NA,3,2,2,1,6,2,3,1,1,1,2,4,1,1,0,0,1,1,3,3,3,1
"509",2212,57,57,15,4,1,1,0,1,0,0,0,0,0,0,1,10,1,3,1,3,2,NA,2,NA,4,2,3,0,1,6,0,NA,0,NA,0,NA,0,NA,0,1,2,1,6,0,NA,0,NA,0,NA,0,1,2,1,2,0,NA,0,NA,0,NA,3,3,2,2,3,2,4,5,1,2,0,3,1,1,3,3,2,3,4,5,5,1,1,1,1,2,3,1,1,1,1,3,8,7,3,1,3,0,1,0,1,0,0,0,3,0,1,0,1,0,0,0,3,5,4,4,3,3,3,2,0,0,0,0,0,0,1,3,3,3,3,1,1,138,0,0,100,0,0,38,0,99999,0,1,0,0,NA,0,0,4,3,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,9997,0,26,24,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,168,120,5,1,200,250,2,1,0,0,0,0,0,0,0,0,0,NA,0,1,0,1,0,0,0,NA,NA,NA,3,1972,1,1,1,9997,1,3,3,8,1974,1,1,1,9997,1,3,3,10,NA,NA,NA,NA,3,2,3,2,3,2,6,1,1,2,5,7,1,2,1,0,0,0,3,3,3,1
"510",2213,57,57,15,4,1,1,1,1,0,0,1,1,0,0,2,20,2,2,2,3,2,NA,1,1,6,4,2,0,1,2,1,3,0,NA,0,NA,0,NA,0,1,1,1,1,0,NA,0,NA,0,NA,0,1,1,1,2,1,3,0,NA,0,NA,3,3,2,3,3,3,2,3,2,2,0,1,1,1,3,2,2,3,3,4,4,2,1,1,1,2,2,1,2,1,1,7,5,4,3,1,3,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,3,4,4,2,3,3,3,2,1,1,1,1,0,1,0,3,1,3,3,2,2,893,0,170,NA,85,NA,38,600,NA,NA,1,0,0,NA,0,0,4,4,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,2.5,25,22,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,163,56,5,1,175,200,2,1,0,0,0,0,0,0,0,0,0,NA,0,1,0,0,0,0,0,4,4,4,4,1975,1,1,1,NA,1,3,3,12,1979,1,1,1,NA,1,3,3,7,NA,NA,NA,NA,2,2,2,1,5,2,3,1,1,2,2,6,1,2,0,1,0,0,3,3,3,1
"511",2214,57,57,15,4,1,2,1,1,0,0,1,0,0,0,2,20,1,2,2,3,2,NA,2,NA,4,3,3,0,1,5,1,10,0,NA,0,NA,0,NA,0,0,NA,1,3,0,NA,0,NA,0,NA,0,1,1,1,2,0,NA,0,NA,0,NA,2,2,2,1,3,2,4,2,1,2,0,4,1,1,2,2,2,2,3,5,4,1,1,1,1,3,3,1,1,1,1,6,13,3,4,1,1,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,3,4,4,4,3,3,3,3,0,0,0,0,0,1,0,3,3,3,3,1,1,1300,0,0,0,79,0,38,1190,0,0,0,0,0,NA,0,1,3,4,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,3.40000009536743,30,30,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,156,54,5,1,125,100,2,1,0,0,0,0,0,0,0,0,0,NA,0,1,0,0,0,0,0,3,3,3,3,1972,1,1,1,NA,1,3,3,10,1971,1,1,1,NA,1,3,3,10,NA,NA,NA,NA,3,2,3,2,3,2,5,1,1,3,5,7,1,2,0,0,1,0,1,3,3,1
"512",2215,57,57,15,4,1,2,1,1,0,0,1,0,0,0,2,12,2,3,2,2,2,NA,2,NA,6,2,2,0,0,NA,1,NA,0,NA,0,NA,0,NA,0,0,NA,1,NA,0,NA,0,NA,0,NA,0,0,NA,1,NA,0,NA,0,NA,0,NA,3,3,3,2,3,3,4,4,1,2,0,3,1,1,2,3,3,2,3,4,5,1,2,1,1,2,2,1,1,1,1,8,2,5,3,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,4,4,NA,2,3,4,2,1,1,1,1,0,1,0,3,3,3,3,1,1,NA,0,20,100,89,0,20,1200,99999,NA,0,0,0,NA,0,1,5,4,4,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,2012,0,20,20,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,165,65,5,3,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,NA,1,0,0,0,0,0,0,4,4,4,4,1980,1,1,2,2012,1,3,6,7,1980,1,1,2,2012,1,3,6,13,NA,NA,NA,13,3,2,2,1,5,2,3,1,1,1,2,3,1,1,0,1,0,0,3,3,4,1
"513",2216,57,57,15,4,1,1,1,1,0,0,1,0,0,0,2,30,3,2,2,3,2,NA,2,NA,6,2,3,0,1,1,1,1,0,NA,0,NA,0,NA,0,1,1,0,NA,0,NA,0,NA,0,NA,0,1,1,0,NA,0,NA,0,NA,0,NA,2,2,2,2,2,2,2,2,3,2,0,2,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,9,9,3,3,1,2,0,1,0,0,0,0,0,3,0,1,0,0,0,0,0,3,5,5,2,4,4,4,5,1,1,0,1,0,0,0,3,3,3,3,1,1,0,0,0,0,0,0,0,0,99999,0,1,0,0,NA,0,0,3,4,4,2,4,0,0,0,0,1,0,0,0,1,0,5,2,1,NA,3.40000009536743,27,25,1,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,158,60,5,1,100,120,2,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,1,0,0,0,3,3,3,3,1973,1,2,1,NA,2,3,3,12,1975,1,2,1,NA,2,3,3,12,NA,NA,NA,NA,3,2,3,2,6,2,2,1,1,1,1,4,1,2,1,1,0,0,4,4,4,1
"514",2217,57,57,15,4,1,1,0,1,0,0,0,0,0,0,2,0,1,2,3,2,1,3,1,3,2,2,NA,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,NA,2,1,NA,1,1,1,1,2,2,2,2,NA,3,3,3,3,3,3,3,3,8,1,2,3,2,3,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,2,2,2,2,2,2,2,2,0,1,0,0,0,0,0,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,138,35,3,1,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,NA,1,0,0,0,0,0,0,3,3,3,3,NA,1,1,1,NA,1,1,1,1,NA,1,1,1,NA,1,1,4,1,NA,1,7,1,3,NA,3,NA,4,1,NA,1,1,3,1,1,2,2,0,1,0,0,2,2,2,1
