"","ids","clsids","schids","ctyids","frame","subsample","sweight","fall","grade9","stcog","cog3pl","tr_chn","tr_mat","tr_eng","stdchn","stdmat","stdeng","a01","a02a","a02b","a03","a04","a05","a06","a07","a08","a09","a09a","a10","a11","a1201","a1202","a1203","a1204","a1205","a1206","a1207","a13","a14","a15","a15a","a15b","a16","a17","a1801","a1802","a1803","a1804","a1805","b01","b0201","b0202","b0203","b0204","b03","b0401","b0402","b0403","b0404","b0405","b0406","b0501","b0502","b0503","b0504","b06","b07","b08a","b08b","b09","b1001","b1002","b1003","b11","b12","b13","b14a1","b14a2","b14b1","b14b2","b15a1","b15a2","b15b1","b15b2","b15c1","b15c2","b15d1","b15d2","b15e1","b15e2","b15f1","b15f2","b15g1","b15g2","b16a1","b16a2","b16b1","b16b2","b16c1","b16c2","b16d1","b16d2","b16e1","b16e2","b16f1","b16f2","b16g1","b16g2","b1701","b1702","b18a","b18b","b1900","b1901","b1902","b1903","b1904","b1905","b1906","b1907","b1908","b1909","b1910","b1911","b2000","b2001","b2002","b2003","b2004","b2005","b2006","b2007","b2101","b2102","b2103","b2104","b2105","b2106","b2201","b2202","b2301","b2302","b2303","b2304","b2305","b2306","b2307","b2308","b24a1","b24b1","b24a2","b24b2","b24a3","b24b3","b24a4","b24b4","b24a5","b24b5","b2501","b2502","b2601","b2602","b2603","b27","b2801","b2802","b2803","b2804","b2805","b2806","b29","b30","b31","b32","b33","b34","b35","c01","c01a","c02","c03","c04","c05","c06","c07","c07a","c08","c09","c1001","c1002","c1003","c1101","c1102","c1103","c12","c1301","c1302","c1303","c1304","c1305","c1306","c1307","c1308","c1309","c14","c15","c16","c1701","c1702","c1703","c1704","c1705","c1706","c1707","c1708","c1709","c1710","c1711","c1712","c18","c19","c20b1","c20c1","c20d1","c20e1","c20b2","c20c2","c20d2","c20e2","c20b3","c20c3","c20d3","c20e3","c20b4","c20c4","c20d4","c20e4","c20b5","c20c5","c20d5","c20e5","c2101","c2102","c2103","c2104","c2105","c2106","c2107","c2108","c2109","c2110","c22","c23","c24","c25","c26a1","c26b1","c26a2","c26b2","c26a3","c26b3","c26a4","c26b4","c27","c28a1","c28b1","c28a2","c28b2","c28a3","c28b3","c28a4","c28b4","c29","c3000","c3001","c3002","c3003","c31","c32","c33","stsex","stsexflag","sthkplace","sthktype","stmigrant","stlb_4c","stlb_2c","st0","stbrd","steco_5c","steco_3c","stonly","stsib","stsibrank","stmedu","stfedu","stprhedu","stfdrunk","stprfight","stprrel","random_even_placement"
"665",3279,82,21,6,1,1,3269.96704101562,1,0,13,0.936832010746002,65,85,81,70.1328887939453,79.2664337158203,77.0913391113281,2,2001,11,1,1,1,1,7,1,1,0,1,2,4,4,4,3,3,3,4,158,65,3,"","",2,5,3,5,2,1,3,1,NA,NA,NA,NA,NA,1,1,0,0,0,0,NA,NA,NA,NA,3,3,8,8,2,1,1,2,1,5,2,2,30,1,30,0,0,0,0,1,0,2,0,1,0,2,0,1,0,0,0,0,0,1,0,3,0,1,0,3,0,2,0,2,1,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,4,4,3,3,3,3,2,1,3,3,3,2,2,1,3,3,1,1,1,1,3,3,1,2,1,1,6,6,6,5,1,1,5,1,8,4,4,3,4,1,4,7,0,0,0,0,1,3,17,1,1,4,3,3,4,2,4,4,4,4,3,4,4,2,2,2,2,2,NA,1,1,1,2,2,3,3,4,4,3,1,1,2,4,2,2,1,1,2,1,1,1,2,1,1,1,2,1,1,2,NA,NA,NA,NA,2,2,3,1,1,1,1,1,1,1,8,1,3,4,2,2,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,1,1,0,7,0,2,1,1,NA,NA,3,3,3,1,1,2,1
"666",3280,82,21,6,1,1,3269.96704101562,1,0,15,1.38825702667236,80,59,81,80.7061920166016,71.2530364990234,77.0913391113281,2,2001,3,1,1,1,2,0,1,2,0,1,3,4,4,4,3,3,4,4,156,80,1,"175","200",2,5,2,2,1,1,3,1,NA,NA,NA,NA,NA,1,1,0,0,0,0,NA,NA,NA,NA,3,6,4,4,2,1,1,2,1,5,2,2,0,1,0,0,0,0,0,1,0,2,0,3,0,2,0,1,0,0,0,0,0,0,0,3,0,3,0,2,0,0,0,1,2,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,2,3,2,1,2,2,1,1,3,2,1,2,2,1,1,1,2,1,2,2,2,2,1,1,1,1,6,1,4,2,1,2,5,1,8,5,11,3,3,1,4,7,0,0,0,0,1,3,7,2,1,3,2,1,3,2,4,4,4,4,3,3,4,2,2,3,1,2,1,1,1,1,2,2,2,2,4,4,3,1,1,2,7,2,2,1,1,2,1,1,1,2,1,1,1,2,1,2,2,2,1,2,2,2,2,3,1,1,1,1,1,1,1,9,6,3,4,2,2,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,1,1,0,3,0,1,1,1,NA,NA,3,6,6,1,1,2,1
"667",3281,82,21,6,1,1,3251.62939453125,1,0,12,0.382988005876541,76,57,69,77.8866424560547,70.6366271972656,72.4607772827148,1,2001,3,1,1,1,1,0,1,1,0,2,3,4,4,4,4,2,3,4,146,70,3,"","",2,5,1,1,2,3,1,2,0,0,2,0,2,0,0,1,0,0,0,1,1,0,0,2,2,8,8,3,1,1,2,NA,3,0,2,30,1,30,0,0,0,0,1,0,1,0,2,0,1,0,1,0,0,0,0,0,2,0,1,0,3,0,1,0,1,0,1,2,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,2,1,2,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,1,1,1,6,6,6,6,1,2,5,2,7,3,11,4,4,1,5,7,0,0,0,0,1,3,24,2,3,2,3,2,2,3,3,4,4,4,3,3,3,2,2,3,1,1,1,1,1,1,3,1,4,4,4,2,4,1,1,2,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,1,1,1,1,1,1,9,7,3,4,2,2,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,4,1,8,0,2,1,2,2,3,2,2,2,1,1,2,1
"668",3282,82,21,6,1,1,3269.96704101562,1,0,11,-0.0673409998416901,74,40,79,76.4768676757812,65.397102355957,76.319580078125,2,2001,12,1,1,1,1,NA,1,2,0,2,2,2,2,3,3,3,3,3,160,87,1,"242","275",2,5,2,2,2,2,2,2,0,0,0,1,1,1,1,1,0,0,0,NA,NA,NA,NA,3,3,8,8,2,1,1,2,1,3,2,3,30,2,0,0,0,0,0,0,20,2,0,1,0,0,30,0,30,0,0,0,0,1,0,2,0,1,0,0,30,0,30,2,2,9,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,4,4,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,3,2,1,1,1,1,6,6,6,3,3,3,5,2,6,3,7,2,3,1,5,7,0,0,0,0,1,1,25,2,1,3,2,1,3,2,4,4,4,4,4,4,4,4,4,4,NA,NA,NA,1,1,1,4,1,4,4,4,4,4,1,1,2,2,2,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,3,3,3,1,1,1,1,1,1,1,6,7,2,3,2,2,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,1,1,0,7,0,3,2,2,1,1,3,3,3,1,1,2,1
"669",3283,82,21,6,1,1,3251.62939453125,1,0,12,0.128285005688667,54,61,75,62.3791313171387,71.8694534301758,74.7760620117188,1,2000,12,1,1,1,1,0,1,2,0,2,2,4,4,4,3,4,3,3,168,98,3,"","",2,5,2,2,2,2,2,1,NA,NA,NA,NA,NA,1,1,0,0,0,0,NA,NA,NA,NA,6,8,3,3,3,1,1,2,1,5,1,3,0,2,0,0,0,0,0,3,0,1,0,1,0,0,0,3,0,0,0,0,0,2,30,1,20,1,40,0,0,2,0,3,2,8,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,4,4,3,2,NA,3,2,2,3,3,2,2,2,2,2,2,2,2,2,2,3,3,1,2,1,NA,6,5,5,6,2,3,5,3,8,3,6,3,4,1,6,7,0,0,0,0,1,1,10,1,4,4,4,3,3,3,4,3,4,4,3,3,4,3,3,3,2,2,1,1,1,1,3,1,4,4,4,4,4,1,1,2,55,2,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,3,3,3,1,1,1,1,1,1,1,8,3,3,4,2,2,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,1,1,0,3,0,4,3,1,NA,NA,6,8,8,1,1,2,1
"670",3284,82,21,6,1,1,3251.62939453125,1,0,13,0.754020988941193,49,72,68,58.8546981811523,75.2597351074219,72.0748977661133,1,2001,7,1,1,1,2,0,1,1,4.40000009536743,2,3,4,4,4,4,4,4,4,160,95,3,"","",1,2,5,5,5,5,5,1,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,0,1,0,3,3,9,4,3,1,1,2,1,5,0,1,30,2,0,2,0,0,0,2,0,1,0,1,0,1,0,1,0,2,0,0,0,2,0,1,0,1,0,1,0,1,0,1,1,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4,4,3,3,3,3,3,3,3,3,3,2,3,2,3,2,1,1,1,1,3,3,2,2,2,1,6,6,6,6,1,1,5,1,9,4,5,3,4,1,7,7,0,0,0,0,1,3,3,1,2,4,2,1,4,1,4,4,4,4,2,2,3,2,2,2,2,2,2,1,1,1,2,1,2,2,4,2,1,2,1,2,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,3,3,3,1,1,1,1,1,1,1,9,5,3,4,2,2,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,1,1,0,3,0,2,1,1,NA,NA,3,3,3,1,1,2,1
"671",3285,82,21,6,1,1,3251.62939453125,1,0,9,-0.966735005378723,72,28,64,75.0671005249023,61.6986122131348,70.531379699707,1,2000,11,1,1,1,3,0,1,2,7.69999980926514,2,3,4,4,4,4,2,4,3,149,90,3,"","",2,5,2,2,2,2,2,1,NA,NA,NA,NA,NA,1,1,0,0,0,0,NA,NA,NA,NA,2,3,7,7,NA,1,1,2,1,4,0,2,15,1,15,0,0,0,0,0,0,1,15,2,25,0,0,1,15,0,0,0,0,0,0,1,15,1,20,3,25,4,50,1,1,2,15,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,2,3,3,3,3,1,1,1,1,1,3,3,3,3,1,1,1,1,3,3,1,1,1,1,6,6,6,6,6,6,5,2,9,3,2,4,4,2,NA,7,0,0,0,0,1,3,36,2,1,3,NA,1,2,NA,3,4,4,2,1,2,3,2,2,3,2,2,2,1,1,1,3,1,3,3,3,1,3,1,1,1,6,1,2,1,2,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,1,1,1,1,1,1,1,9,6,3,4,2,2,2,1,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,1,0,7,1,3,2,1,NA,NA,2,3,3,1,1,2,1
"672",3286,82,21,6,1,1,3269.96704101562,1,0,8,-0.51255601644516,74,16,76,76.4768676757812,58.0001258850098,75.1619415283203,2,2000,3,1,3,NA,3,0,1,NA,0,2,3,2,2,3,3,3,3,3,160,NA,3,"","",2,5,2,2,2,2,2,2,0,0,1,0,2,1,1,0,0,0,0,0,0,1,0,3,3,6,4,3,1,1,1,1,3,0,2,0,2,0,0,0,0,0,2,20,2,0,1,0,0,0,2,0,0,0,0,0,2,20,2,0,1,0,0,0,2,0,1,1,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,3,6,6,6,6,NA,NA,4,2,7,3,5,6,3,2,NA,7,0,0,0,0,2,NA,24,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,3,2,3,3,3,3,3,3,3,2,2,2,1,2,2,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,1,1,1,1,1,1,1,7,5,3,3,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,2,1,0,1,0,3,2,2,1,3,3,3,3,1,1,1,1
"673",3287,82,21,6,1,1,3269.96704101562,1,0,14,0.682374000549316,71,23,53,74.3622131347656,60.1575775146484,66.2866897583008,2,2001,3,1,1,1,1,0,1,1,5,2,6,4,4,4,4,4,4,3,149,63,3,"","",2,4,1,1,3,1,1,2,0,1,1,0,2,1,1,1,0,0,0,0,1,0,0,2,3,8,8,2,1,1,2,1,2,0,1,30,2,0,0,0,0,0,1,30,1,30,1,30,0,0,2,0,0,0,0,0,1,0,2,30,0,40,0,0,1,30,1,2,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,3,2,3,3,2,2,2,1,2,2,2,3,2,1,1,3,3,2,2,3,3,1,2,1,1,6,6,6,5,1,3,5,2,6,2,4,2,3,1,4,7,0,0,0,0,1,1,27,NA,2,3,4,2,NA,4,4,4,4,4,3,4,4,3,3,3,2,1,1,1,1,1,3,1,4,4,4,3,4,1,1,2,6,2,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,2,2,3,1,1,1,1,1,1,1,6,4,2,4,2,2,2,1,1,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,1,1,0,7,0,2,1,2,2,2,2,3,3,1,1,2,1
"674",3288,82,21,6,1,1,3251.62939453125,1,0,9,-0.315322995185852,72,33,99,75.0671005249023,63.2396507263184,84.0371856689453,1,2000,8,1,2,1,1,4,1,2,5.5,2,3,4,4,4,4,4,4,4,155,70,3,"","",2,5,1,1,1,1,1,1,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,0,1,0,3,3,4,5,3,1,1,2,1,3,0,3,30,5,25,0,0,0,0,2,0,NA,30,1,NA,0,0,1,NA,0,0,0,0,1,0,2,0,1,0,0,0,2,0,2,2,8,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,4,4,3,3,3,3,2,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,2,2,1,1,6,6,6,5,2,2,5,2,9,4,1,3,4,1,5,7,0,0,0,0,NA,NA,21,2,2,3,4,1,2,2,3,4,4,4,4,4,4,4,4,4,2,2,2,1,1,1,4,1,4,4,4,4,4,1,1,2,10,1,1,1,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,2,1,2,2,2,1,1,1,1,1,1,1,9,1,3,4,2,2,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,3,1,0,5,0,3,2,1,NA,NA,3,3,3,1,1,2,1
"675",3289,82,21,6,1,1,3269.96704101562,1,0,14,1.21192300319672,72,70,66,75.0671005249023,74.6433181762695,71.3031387329102,2,2001,2,1,1,1,2,0,1,NA,6.59999990463257,2,3,4,4,4,4,4,4,3,156,82,3,"","",2,3,2,2,1,2,3,1,NA,NA,NA,NA,NA,1,1,0,0,0,0,1,1,0,0,3,3,9,4,3,1,1,1,1,3,0,2,30,3,0,0,0,0,0,1,0,1,0,0,30,0,0,0,30,0,0,0,0,1,0,1,0,0,30,0,0,0,30,1,1,8,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,4,4,3,3,3,3,2,2,3,3,3,3,3,2,3,2,2,2,1,2,3,3,2,2,2,1,6,6,1,5,1,2,5,2,7,2,5,3,3,1,3,7,0,0,0,0,2,NA,NA,1,3,3,2,2,2,2,4,4,4,4,3,3,3,4,4,4,2,2,2,4,4,2,4,1,4,4,4,4,4,1,1,2,3,2,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,3,3,3,1,1,1,1,1,1,1,7,5,3,3,2,2,2,1,2,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,1,1,0,3,0,2,1,1,NA,NA,3,3,3,1,1,1,1
"676",3290,82,21,6,1,1,3269.96704101562,1,0,10,-0.0960339978337288,65,35,74,70.1328887939453,63.8560638427734,74.3901748657227,2,2001,11,1,1,1,1,0,1,2,6.59999990463257,2,3,4,4,4,4,4,4,4,162,96,3,"","",2,5,2,1,3,1,1,1,NA,NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,3,3,8,8,3,1,1,2,1,2,0,3,0,3,0,0,0,0,0,2,0,1,0,1,30,0,0,1,0,0,0,0,0,2,0,1,0,1,30,0,0,1,30,2,2,8,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4,4,3,3,3,3,2,3,3,3,3,2,2,2,3,2,3,3,3,3,3,3,1,4,4,1,6,6,5,5,3,3,4,2,8,3,1,3,4,1,4,8,0,0,0,0,1,NA,28,1,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,2,2,2,1,1,1,3,1,4,3,4,1,4,1,1,2,NA,2,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,3,2,2,1,1,1,1,1,1,1,9,1,3,4,1,1,2,2,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,1,2,1,8,0,3,2,1,NA,NA,3,3,3,1,1,2,1
"677",3291,82,21,6,1,1,3269.96704101562,1,0,12,-0.0764970034360886,69,27,84,72.9524383544922,61.3904037475586,78.2489776611328,2,1999,8,1,2,1,2,12,1,1,0,3,2,4,3,4,3,3,3,3,170,120,2,"","",1,2,1,1,2,3,2,2,1,0,1,0,2,1,0,1,0,0,0,0,1,0,0,5,3,6,8,2,1,1,2,1,3,0,2,30,2,30,0,0,0,0,1,0,0,0,1,0,0,0,4,30,0,0,0,0,1,0,0,0,1,0,0,0,4,30,2,1,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4,4,3,3,3,3,3,3,3,3,2,2,3,3,3,3,2,2,3,3,3,2,1,2,1,1,6,6,6,6,3,2,5,3,10,1,4,5,4,1,3,6,0,0,0,3,2,NA,4,2,2,4,4,2,3,4,5,3,3,3,2,2,2,3,4,4,1,1,1,1,1,1,4,1,4,4,4,4,4,1,1,2,30,2,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,3,3,3,1,1,1,1,1,1,1,10,4,5,4,2,2,2,1,2,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,1,2,1,4,0,2,1,2,2,3,5,3,5,1,1,2,1
"678",3292,82,21,6,1,1,3269.96704101562,1,0,7,-1.18335402011871,71,14,83,74.3622131347656,57.3837089538574,77.8630981445312,2,2000,3,1,3,1,3,0,1,2,0,2,3,4,4,4,4,3,4,4,169,96,1,"275","275",2,3,3,2,3,1,2,1,NA,NA,NA,NA,NA,1,0,0,1,0,0,0,1,1,0,6,6,7,7,3,1,1,2,1,5,2,12,30,12,30,0,0,0,0,12,30,13,0,12,30,12,30,12,30,0,0,0,0,12,30,12,30,13,0,12,30,12,30,2,3,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,4,4,3,3,3,3,3,3,3,3,1,1,3,3,3,3,3,3,1,1,3,3,2,1,2,1,6,6,5,6,1,1,5,2,8,5,11,3,4,1,NA,8,0,0,0,0,1,NA,25,1,1,4,3,1,4,3,3,2,3,4,3,3,3,3,3,3,2,2,2,1,1,1,4,1,4,4,4,4,4,1,1,2,12,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,1,1,1,1,1,1,1,7,1,3,4,2,2,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,1,2,1,4,0,3,2,1,NA,NA,6,6,6,1,1,2,1
"679",3293,82,21,6,1,1,3251.62939453125,1,0,11,0.570313990116119,58,51,66,65.1986770629883,68.7873840332031,71.3031387329102,1,2001,2,1,1,1,1,0,1,2,5,2,3,3,3,3,3,3,2,4,150,80,3,"","",2,4,2,2,3,4,2,1,NA,NA,NA,NA,NA,0,0,0,0,1,0,1,1,0,0,6,6,5,1,3,1,1,1,2,3,2,3,0,3,0,0,0,0,0,0,0,0,50,2,0,0,0,1,0,0,0,0,0,5,0,3,0,1,0,8,0,3,0,3,2,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4,4,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,3,3,3,4,1,1,6,6,6,6,2,2,4,2,7,3,2,3,2,2,NA,7,0,0,0,0,1,NA,24,1,2,3,2,2,2,2,3,2,2,2,3,3,3,2,2,2,1,1,2,1,1,1,2,2,2,2,2,1,2,1,1,2,6,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,10,2,3,2,2,2,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,4,1,8,0,3,2,1,NA,NA,6,6,6,1,1,1,1
"680",3294,82,21,6,1,1,3260.19555664062,1,0,14,1.0638279914856,67,35,53,71.5426635742188,63.8560638427734,66.2866897583008,NA,2001,6,1,1,1,NA,0,1,2,0,2,3,4,4,4,4,4,4,4,160,80,1,"270","250",2,4,3,1,1,1,2,1,NA,NA,NA,NA,NA,1,1,0,0,0,0,NA,NA,NA,NA,3,3,6,9,3,1,1,2,1,4,2,1,0,3,0,0,0,0,0,2,10,2,10,1,0,0,0,3,10,0,0,0,0,2,10,1,0,0,30,0,30,4,10,1,5,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,1,1,0,0,0,4,4,3,2,2,2,3,1,2,2,2,2,2,2,3,3,3,3,3,3,3,3,1,4,2,1,6,6,6,6,3,4,5,3,9,5,10,6,3,1,4,7,0,0,0,0,1,2,14,1,2,4,3,1,2,3,3,4,4,4,4,4,4,4,4,4,2,2,2,1,1,4,4,4,4,4,4,4,4,1,1,2,60,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,3,3,1,1,1,1,1,1,1,9,5,5,4,2,2,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,1,1,0,3,0,2,1,1,NA,NA,3,3,3,1,1,2,1
"681",3295,82,21,6,1,1,3269.96704101562,1,0,11,0.0949710011482239,52,42,84,60.9693603515625,66.0135116577148,78.2489776611328,2,2001,1,1,1,1,2,0,1,2,0,2,6,4,4,4,4,4,4,2,160,129,2,"","",2,5,2,2,3,2,3,1,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,0,1,0,7,8,5,4,3,1,1,2,1,3,2,1,5,0,20,0,0,0,0,0,0,0,0,5,2,2,1,1,20,0,0,0,0,0,0,0,0,5,2,2,1,1,20,1,1,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,2,2,2,3,2,1,2,2,3,2,2,1,1,1,1,1,2,2,1,3,1,3,1,2,4,1,6,6,6,6,6,6,4,3,5,3,4,3,3,2,NA,8,0,0,0,0,2,NA,21,2,1,3,4,1,2,4,3,4,4,4,3,2,3,2,2,3,2,2,2,1,1,1,3,1,2,1,4,1,2,1,1,2,60,2,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,1,2,2,2,2,3,3,1,1,1,1,1,2,1,7,4,3,3,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,1,1,0,3,0,3,2,1,NA,NA,7,8,8,1,1,2,1
"682",3296,82,21,6,1,1,3269.96704101562,1,0,10,-0.247318997979164,69,44,61,72.9524383544922,66.6299285888672,69.3737335205078,2,2000,6,1,1,1,2,0,1,2,6,2,NA,3,4,4,4,3,3,3,160,90,1,"125","150",2,5,2,2,3,1,3,1,NA,NA,NA,NA,NA,1,1,0,0,0,0,NA,NA,NA,NA,6,6,1,3,3,1,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,30,0,0,5,40,0,0,0,0,0,0,0,0,0,0,0,0,5,40,2,3,9,30,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,4,4,3,3,3,3,2,3,3,3,3,3,2,NA,NA,3,3,3,3,2,3,3,1,2,2,1,6,6,6,5,2,3,5,2,6,3,1,3,4,1,5,7,0,0,0,0,1,3,21,1,1,3,2,2,2,2,3,4,4,4,4,4,4,4,4,4,2,2,2,1,1,1,4,1,4,4,4,4,4,1,1,2,5,2,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,3,3,3,1,1,1,1,1,1,1,6,1,3,4,2,2,1,2,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,1,1,0,3,0,3,2,1,NA,NA,6,6,6,1,1,2,1
"683",3297,82,21,6,1,1,3269.96704101562,1,0,12,0.67815500497818,51,28,67,60.2644729614258,61.6986122131348,71.6890182495117,2,2000,1,1,3,1,2,0,1,2,6.69999980926514,3,3,1,4,4,4,4,4,4,161,170,2,"","",1,3,3,3,3,3,3,2,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,3,6,5,4,3,NA,NA,2,1,3,2,10,0,2,0,0,0,0,0,1,0,1,0,1,0,2,30,1,0,0,0,0,0,1,0,1,0,1,0,2,30,1,0,1,1,8,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4,4,2,2,2,2,2,1,2,2,2,1,2,1,2,2,2,2,2,2,3,3,2,2,2,1,6,6,6,6,1,1,5,2,5,3,4,6,4,2,NA,8,0,0,0,2,1,1,30,1,2,2,2,2,2,2,3,4,4,4,4,4,4,4,4,4,2,2,2,1,1,1,4,1,3,3,4,3,2,NA,1,2,1,2,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,9,4,3,4,2,2,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,1,1,0,3,0,3,2,2,1,1,3,6,6,NA,NA,2,1
